x1,x2,y
-3.466384973958306,-2.514157639249129,-1.0
-2.785311692403542,-5.253719764455857,-1.0
-2.429764006040089,-3.842631032337397,-1.0
-2.77023937934375,-2.415634800306027,-1.0
-4.7279861001125445,-5.559792301889293,-1.0
-5.088259349832233,-4.291568845494975,-1.0
-2.7279409363100275,-2.5570776669746262,-1.0
-5.972191477875237,-3.957010789689737,-1.0
-4.330355987404884,-5.111568758117079,-1.0
-5.520538530665268,-4.649539314385488,-1.0
-2.2283611843499234,-4.707188271916979,-1.0
-3.9248375130265356,-3.1879241644192886,-1.0
-4.545481590482824,-2.1128716691161573,-1.0
-2.150210820231555,-4.992870816698543,-1.0
-4.011005976430458,-4.796486760732922,-1.0
-4.8606380224901296,-5.852452210581869,-1.0
-3.5617426640804126,-3.989283907084554,-1.0
-5.794084995000043,-4.885414143053554,-1.0
-2.366936456133385,-5.041752437332111,-1.0
-5.420420511635108,-4.0421889588897475,-1.0
-2.057398183557597,-5.031778913953998,-1.0
-3.311457810376486,-2.9535215386851297,-1.0
-5.049449824030401,-3.0871346055525617,-1.0
-4.5288674691229875,-3.470776677625682,-1.0
-3.465881156956421,-3.856901263700966,-1.0
-5.638840919782367,-2.658790017643048,-1.0
-4.716879740113057,-5.253925958400583,-1.0
-5.836899433780944,-3.6364282272470327,-1.0
-3.2897425526308703,-5.933648684288576,-1.0
-3.951627766802876,-5.094016899208248,-1.0
-3.4193088383622006,-5.302534283980034,-1.0
-3.236249047590136,-4.45305861479785,-1.0
-2.253080045053062,-5.449916223416027,-1.0
-4.635734595798966,-5.546105915037644,-1.0
-2.301225526885749,-2.490642586476076,-1.0
-4.968233489139378,-3.360063815863284,-1.0
-2.7311111991951367,-3.7791967536021507,-1.0
-3.881397686575974,-5.032590836398193,-1.0
-5.627588928776403,-2.411136968186693,-1.0
-2.398327771346678,-3.4675941709069282,-1.0
-4.643880835805197,-4.603161701549356,-1.0
-3.0961772845190425,-2.4115589601896916,-1.0
-2.451654302939531,-2.8804978165695045,-1.0
-3.431873415382849,-5.663440140019805,-1.0
-5.353485143621545,-2.405783245891683,-1.0
-3.5742837613616403,-5.963211793533482,-1.0
-5.594113828535871,-3.3459929235677768,-1.0
-5.979753664615125,-5.356767794330006,-1.0
-3.8050648425336555,-3.232419209229227,-1.0
-3.392154961989598,-5.10292276215776,-1.0
-3.1512831146098566,-5.0510036500128,-1.0
-4.698401207362929,-3.0140343795279034,-1.0
-3.4014684038111413,-2.6031063580232883,-1.0
-3.3695484307986265,-3.7267655866581135,-1.0
-5.62530092868763,-4.5291367877622655,-1.0
-4.939190529273098,-5.024041426483666,-1.0
-2.1079577809902177,-4.427609101332958,-1.0
-2.431813779291547,-3.4754454960109484,-1.0
-2.8207547858334063,-3.9894516275792316,-1.0
-3.6923844614945636,-4.029929224724544,-1.0
-5.219028048807822,-3.1101915389539787,-1.0
-4.876910550236577,-5.902736134274185,-1.0
-3.4181108163713287,-5.291557282371804,-1.0
-2.238165662588343,-2.1842856919896505,-1.0
-2.340542439118206,-4.519365198978223,-1.0
-5.93817353388453,-2.2867257496490985,-1.0
-4.287263406730743,-2.1333807238253217,-1.0
-2.1455200916429886,-2.5879621781305597,-1.0
-4.822204431721657,-4.459609085592299,-1.0
-2.5954533139325724,-4.73231197937489,-1.0
-5.32202901325563,-3.7727949501665994,-1.0
-2.255380903356876,-3.215880813300108,-1.0
-3.71975531964254,-5.611294024916926,-1.0
-3.539971093203321,-2.039784599582947,-1.0
-5.439663939053904,-3.926681390545053,-1.0
-2.4905077122881782,-3.0369255289831822,-1.0
-3.211937036018928,-3.190063664051563,-1.0
-4.562035395120979,-4.8256326229420266,-1.0
-2.7625553780859455,-2.759546421283277,-1.0
-2.531710725679585,-2.347037789774115,-1.0
-3.954630404556249,-3.9939348212512016,-1.0
-2.8068192841328994,-3.4001442768889394,-1.0
-3.1921324909691866,-2.816829322255596,-1.0
-2.439978632729735,-4.648019372593857,-1.0
-4.497668189440224,-5.624072240636524,-1.0
-3.686879436015304,-5.856230904813032,-1.0
-4.137607927470159,-3.8294214611696935,-1.0
-4.853834991486862,-3.636666957723957,-1.0
-5.877999000243802,-5.850607245003142,-1.0
-2.709597757361367,-4.559237434354948,-1.0
-5.491757949392461,-3.9110269597807825,-1.0
-2.9200257876055566,-5.136715890012628,-1.0
-3.508438096723999,-5.658610140024928,-1.0
-5.793273115325569,-3.874581473727408,-1.0
-3.837459513559574,-3.450280394007174,-1.0
-3.095634665109354,-2.0965916821498616,-1.0
-3.9347986067952188,-4.708174108235016,-1.0
-2.8192552209251853,-4.916670994951703,-1.0
-4.244114317177456,-5.686174474630937,-1.0
-5.8985970263381695,-2.1494063412882998,-1.0
-2.6560795179511767,-3.216103175625208,-1.0
-4.3641882223429205,-5.306822719716617,-1.0
-5.374251829315655,-4.999028407341619,-1.0
-3.803093341175518,-3.1416163091997507,-1.0
-3.359210493129075,-4.880264412216229,-1.0
-2.1805388773472236,-3.048412333216926,-1.0
-3.7825837899543973,-3.553117015062591,-1.0
-4.32159975028884,-5.00907604199537,-1.0
-4.576109285394954,-2.9686155581425235,-1.0
-5.9424260454809765,-5.535709437972335,-1.0
-5.815989431912989,-5.83708479072412,-1.0
-2.578157663955971,-3.1853685624799053,-1.0
-4.103304683650699,-5.608663357395994,-1.0
-4.033536499532671,-4.106112916877738,-1.0
-5.307192520359939,-4.264593403048108,-1.0
-4.405981062410506,-3.536599607791134,-1.0
-3.459625396529425,-5.818783960911822,-1.0
-4.501549541494115,-3.4965603371430545,-1.0
-3.987454965679649,-2.574040635246711,-1.0
-3.36522547352422,-5.348262291674281,-1.0
-5.717725010398281,-3.4303228871747375,-1.0
-5.893954757833512,-3.656897674906147,-1.0
-2.2390790343001696,-3.698103288496484,-1.0
-4.447320295173912,-3.4268471262305873,-1.0
-4.1669884380339335,-3.8175328427362603,-1.0
-2.2341407648938993,-4.455589448796903,-1.0
-2.155237744704343,-2.378597432175745,-1.0
-5.216835460842814,-5.722554796499338,-1.0
-5.596887994490293,-5.927112697393801,-1.0
-5.622228156976286,-3.2679729063345726,-1.0
-5.7152454061590845,-4.724097478824955,-1.0
-2.6204987561221817,-5.906912257056696,-1.0
-2.742126069644257,-4.8725809009064,-1.0
-5.527340689513375,-3.2130513385433974,-1.0
-3.484228612880464,-2.490111945891788,-1.0
-3.059715824784457,-2.7860762784606057,-1.0
-4.871861709714774,-5.290241824881109,-1.0
-2.9975409934365667,-2.772661042930944,-1.0
-2.037979431997307,-4.349529292354294,-1.0
-4.511927656828867,-2.8943481570320126,-1.0
-4.636785838987929,-2.276970697585741,-1.0
-2.566348992627953,-4.284023890499927,-1.0
-2.9965157288340105,-2.9818285036612706,-1.0
-5.58750452465627,-2.3897883732817333,-1.0
-3.9789905102085714,-2.6941701355690335,-1.0
-4.719801595877553,-2.417907086015198,-1.0
-4.443193285063348,-5.956649394078807,-1.0
-2.3784720943229454,-5.634853292855466,-1.0
-4.7227454496383405,-2.1997521317967803,-1.0
-2.1975714122497756,-3.7062484475068556,-1.0
-3.472651151320803,-4.206217912086721,-1.0
-4.827156913207742,-4.685341818520336,-1.0
-3.3099261756918463,-2.99050188224928,-1.0
-2.833683825096606,-2.8415274288217844,-1.0
-5.6351755878052385,-4.022318781189674,-1.0
-5.769764959933423,-3.801884470705058,-1.0
-4.233877994506492,-2.449183268966801,-1.0
-4.596339949791686,-5.531731934289576,-1.0
-5.428033271788657,-2.953957473130111,-1.0
-3.5271277467349558,-5.595509295508839,-1.0
-5.66357277554001,-3.19612347416352,-1.0
-5.708947974543226,-2.712559762838575,-1.0
-3.175031091374015,-5.674604877432401,-1.0
-5.660649143659232,-2.053441685995298,-1.0
-4.502916816975519,-4.517431411732437,-1.0
-2.7488017309699897,-2.211005690464565,-1.0
-2.0559957447085164,-2.9864872589642335,-1.0
-4.4949616578763365,-5.665997133205325,-1.0
-2.891412336290253,-3.76638300105678,-1.0
-4.303111963012094,-2.374582459621056,-1.0
-5.555210070775395,-4.029499582836563,-1.0
-5.954585420930323,-4.125357432023495,-1.0
-5.774786897272651,-5.524728334927712,-1.0
-5.529895012891581,-3.4031587915357457,-1.0
-3.015820482938307,-3.6665249396113615,-1.0
-2.1513098061018323,-4.500517681905183,-1.0
-4.857151654872557,-2.525603487242159,-1.0
-5.10561664592219,-2.1471098422375547,-1.0
-5.951382101240735,-2.120484693169444,-1.0
-5.8273603521976955,-2.4354275452077156,-1.0
-3.8891955636548006,-2.0281408155227987,-1.0
-5.7048137410584046,-3.784582862394717,-1.0
-2.122789857523604,-3.9076086233194047,-1.0
-3.48240544745895,-3.2170052440615313,-1.0
-4.181835740928907,-3.4897676796637462,-1.0
-3.662742752307599,-2.395367958036044,-1.0
-5.818214478634168,-4.876147241631079,-1.0
-2.198354063693765,-2.4389448644363347,-1.0
-4.177372988857148,-3.519469608793853,-1.0
-4.89047526807547,-5.247515361104955,-1.0
-4.145206380240071,-4.586591087895789,-1.0
-3.6653755525965117,-5.689061452140061,-1.0
-2.102420769335334,-2.0551570220815885,-1.0
-3.2073531439210194,-3.8556145346235184,-1.0
-4.761889534854689,-2.7448199211722053,-1.0
-3.261075309784483,-5.349532242620435,-1.0
-2.35629126202463,-2.709851028307324,-1.0
-2.200800346832304,-3.09712196644656,-1.0
-3.5463392162568406,-4.3270278548375245,-1.0
-2.269086066583947,-2.5357444419983666,-1.0
-5.819125319575242,-5.8945321020109915,-1.0
-4.494146532487802,-2.7577866768726684,-1.0
-2.050895482740222,-5.398332435585887,-1.0
-3.6234771385914595,-4.4764365734759135,-1.0
-2.120342408741587,-2.6315243074571653,-1.0
-2.6466851811554486,-4.125227360820119,-1.0
-4.340721990649339,-4.906371712277175,-1.0
-5.7744980133962915,-2.541110494979787,-1.0
-2.7483959634796897,-2.0011293068554776,-1.0
-2.0134526517043785,-3.77827317758949,-1.0
-2.924050339277958,-2.220937080470288,-1.0
-2.601410437290354,-5.01060759302721,-1.0
-4.1978234587596255,-5.48336233939402,-1.0
-2.1837958909651105,-3.57530146219648,-1.0
-5.085428777986149,-3.313197262376573,-1.0
-3.5274870381684167,-4.5673491278686384,-1.0
-5.545769631201484,-3.3137072176288016,-1.0
-3.918769196384827,-2.9107264330574427,-1.0
-3.9193459955520265,-2.5912739987258395,-1.0
-3.792372644902058,-3.756248113858455,-1.0
-2.49338558936662,-4.386068535150412,-1.0
-5.463939086197437,-5.884869294746644,-1.0
-2.979450977305524,-3.5187617945861414,-1.0
-3.1836809276031057,-5.1481433539643575,-1.0
-5.454514097652921,-5.941821337328472,-1.0
-4.597649764773612,-3.6403292525814677,-1.0
-4.431023819601071,-4.250100311905084,-1.0
-2.3833652220250063,-4.606978131906798,-1.0
-3.944042043360757,-2.8653879490354277,-1.0
-4.413828870714919,-3.511653199088506,-1.0
-2.5505451650130193,-2.2019175053694315,-1.0
-5.411706076283848,-2.2936494993540224,-1.0
-4.031534827681847,-4.967022446804167,-1.0
-4.163456975046955,-2.079869698858092,-1.0
-4.029527624028521,-4.684993558849968,-1.0
-3.466396582733097,-5.039417524887227,-1.0
-5.696546687565345,-5.484481112357403,-1.0
-5.487816644168911,-5.392389225950822,-1.0
-5.4446913094023595,-3.4365010207871416,-1.0
-5.272479662403421,-4.617330866704547,-1.0
-2.4128463603759527,-4.104153438948511,-1.0
-3.3297690459158913,-5.310720515193481,-1.0
-5.230843924765317,-5.8365255349340845,-1.0
-5.324259747711341,-4.8856386438721655,-1.0
-5.291958062893013,-5.645189864971778,-1.0
-5.517456515597597,-4.156884927869097,-1.0
-5.17466512637683,-4.542920555807698,-1.0
-3.9863309165805725,-3.238420685482539,-1.0
-5.842751440635604,-2.8023584043638294,-1.0
-3.488398442036369,-5.672963872204512,-1.0
-2.505685503572891,-2.3165103978727473,-1.0
-5.755688160580545,-4.892489407411185,-1.0
-2.7751948808277547,-3.0069612384653666,-1.0
-5.261915922574491,-5.162602706653159,-1.0
-4.518111588834472,-4.061908059235915,-1.0
-3.526980913878816,-4.524345441720911,-1.0
-4.149861135467408,-3.010116247464974,-1.0
-5.853267188437608,-4.990252222623917,-1.0
-3.1466016564617902,-2.4191726492512027,-1.0
-3.9532902315373355,-3.8715460589387374,-1.0
-5.571311954640896,-4.210350532706181,-1.0
-3.8695309341799073,-5.030117985461081,-1.0
-4.923027076202477,-4.490863347581509,-1.0
-5.9197152088890945,-4.711683337667287,-1.0
-5.154207972013822,-4.690010591288342,-1.0
-5.520951472722995,-2.43789087704042,-1.0
-3.6256301857838054,-3.2835907234220416,-1.0
-2.843315045570647,-4.006231204283771,-1.0
-5.652318847650305,-3.851573832725809,-1.0
-3.6526355279164835,-3.01824210326268,-1.0
-4.273361815081282,-5.489678788817745,-1.0
-4.864896376805103,-4.54767081440546,-1.0
-3.416331034673595,-3.7168867813243525,-1.0
-4.575613096408615,-2.0539390048280812,-1.0
-3.5769007225724514,-5.051092833056022,-1.0
-5.592870109518385,-5.388563443262672,-1.0
-5.016169086461968,-5.357274506961778,-1.0
-5.253731903794777,-4.859619325224612,-1.0
-5.306505618820981,-2.4129383014942993,-1.0
-5.679065017353431,-3.9019544417189813,-1.0
-4.3584126920413535,-2.0704855323655744,-1.0
-5.551844391327791,-4.408577603817033,-1.0
-2.1221182668985246,-2.537971496424079,-1.0
-2.7317117162028803,-4.968388691820241,-1.0
-5.316449650439736,-3.325427120302276,-1.0
-2.282496043489657,-3.772948427944281,-1.0
-3.7135492421204006,-4.880083625358863,-1.0
-2.9220282672322524,-5.2518250057699065,-1.0
-4.705283054383026,-4.298254245534332,-1.0
-3.96955848526218,-5.030361070339679,-1.0
-5.540652701043186,-3.5575198302334696,-1.0
-4.845477787038977,-3.675047114309551,-1.0
-5.38254913890319,-4.0754395925807305,-1.0
-3.8696422697936566,-5.792705852710292,-1.0
-4.653582887224317,-5.462341292244103,-1.0
-5.746500118108929,-2.040159070440219,-1.0
-4.710584620101108,-2.7605022165814606,-1.0
-4.981437380944945,-3.273989111104283,-1.0
-2.959088560441254,-3.617445037568623,-1.0
-4.1136952457993665,-4.352636343410926,-1.0
-4.604526933828019,-2.2818834230086966,-1.0
-2.6775223688490835,-2.1398923573339497,-1.0
-5.5028111060578215,-3.076530099185423,-1.0
-2.2466381727158486,-5.275067735337359,-1.0
-5.73401493053289,-3.035517402839764,-1.0
-3.7021075472803524,-2.6326848929669118,-1.0
-5.440910493494842,-2.8189307525604392,-1.0
-5.193490719809022,-5.345376228537182,-1.0
-5.342936808276028,-2.7417011190744716,-1.0
-3.3392111172151995,-3.9077383009235227,-1.0
-4.5646780635059905,-2.491197836747567,-1.0
-4.4302195703094585,-2.7336022421136916,-1.0
-4.243460365719127,-4.49222228230037,-1.0
-4.149280857321575,-4.794488503343432,-1.0
-3.0095624792949955,-3.9891184396300834,-1.0
-5.071149219412731,-2.401701706901726,-1.0
-4.464435114507154,-3.8257885555440456,-1.0
-2.3741115561418122,-3.5030480163440316,-1.0
-5.532407837166543,-2.2406715055460995,-1.0
-3.4891677877143286,-4.6603775413716555,-1.0
-5.4429117093464505,-2.823899242918816,-1.0
-3.519708976285946,-3.866155632094714,-1.0
-2.4244296677961694,-2.845611155101877,-1.0
-5.393300481068995,-4.753111728817807,-1.0
-5.006043440742137,-3.024214829709292,-1.0
-5.865870261056882,-3.720441260514734,-1.0
-2.950165257037238,-2.492937452953002,-1.0
-4.631673005136371,-2.7149707813119486,-1.0
-5.557473052179171,-2.6141908330619272,-1.0
-5.49004535067207,-4.410850837758531,-1.0
-2.8108185368817855,-5.400330290604905,-1.0
-5.0829944190694345,-3.110989726427735,-1.0
-3.1198538538157026,-3.435409468458811,-1.0
-3.2242062221316,-3.8291022266096153,-1.0
-4.992803764372189,-4.617216025984322,-1.0
-5.273609132794297,-2.3661977546654867,-1.0
-3.666432820935518,-4.39659433294544,-1.0
-4.15197678542347,-2.2108666415527387,-1.0
-5.386594387535679,-3.655080671932811,-1.0
-3.976445284462136,-3.5541830582614087,-1.0
-5.927559264716638,-2.511504364223394,-1.0
-2.2715268700655504,-3.7394672656431642,-1.0
-3.213396704492431,-2.3100024752908173,-1.0
-3.1710454627464055,-5.389843828342954,-1.0
-3.6948465593327473,-3.5731398144685764,-1.0
-4.303477314790456,-3.0542230575011087,-1.0
-2.2625319409239406,-2.2977259483728947,-1.0
-4.196642514383472,-5.547047816636979,-1.0
-2.0606352041506617,-2.6444076542162636,-1.0
-5.501349275186932,-2.3166324695305107,-1.0
-2.520414551751487,-3.9246477714957115,-1.0
-3.634898257020283,-4.403989184519479,-1.0
-5.780953444711875,-4.659211033416396,-1.0
-2.7885862056079542,-5.981471907981589,-1.0
-4.666003313235423,-4.407325225636226,-1.0
-3.8504175882483085,-2.320577534348958,-1.0
-4.614616022536155,-4.612187192415089,-1.0
-3.0499950075610065,-4.191128236440772,-1.0
-5.101580708240072,-4.190241935469226,-1.0
-5.436571918480801,-5.294452053975107,-1.0
-4.006528909042081,-4.324298201981808,-1.0
-2.3406163957276,-4.5504244035334676,-1.0
-3.677646598887826,-3.4709428483218785,-1.0
-5.947622173646666,-3.3458505119331576,-1.0
-5.287856132520995,-2.1557187301221794,-1.0
-5.405349088987548,-4.3415035050919055,-1.0
-5.658601327685425,-2.0125029926162106,-1.0
-3.9912199586750297,-3.618459930719825,-1.0
-5.73169409044629,-3.000158118403289,-1.0
-5.160377627617657,-2.407782842237145,-1.0
-5.179441438071971,-5.237249117345334,-1.0
-5.85380132860762,-4.111732219560003,-1.0
-3.7406354669495343,-5.7371654422865905,-1.0
-2.8978895332199577,-4.186844661007889,-1.0
-3.90243892268968,-4.236949012247088,-1.0
-4.396947756498696,-3.7614386747671285,-1.0
-5.37903901627715,-5.2722874780189155,-1.0
-2.552857515945931,-2.215538151465469,-1.0
-4.506762734880988,-4.9170213074257845,-1.0
-3.424001827043937,-4.365063315607614,-1.0
-5.8984545773586206,-5.375389610535239,-1.0
-3.13611108461041,-3.3643042323593946,-1.0
-5.891616029986066,-5.112111352268203,-1.0
-5.075700813647714,-3.3124290256050863,-1.0
-5.921157848982544,-5.583565672061704,-1.0
-2.8003356585072425,-5.2858213517826655,-1.0
-3.389015568592501,-5.047268875813094,-1.0
-5.602234428962619,-5.027311236002184,-1.0
-3.1109322725773634,-2.577214127574857,-1.0
-2.6791205417320336,-4.41126588152618,-1.0
-3.3276594537174153,-5.180062818336716,-1.0
-4.827409078955947,-2.414656725915521,-1.0
-5.947992305957056,-5.657965876582128,-1.0
-5.168454979415891,-5.893871184504722,-1.0
-5.274258259640811,-3.6678337561212313,-1.0
-4.314301797630009,-2.4293131556921006,-1.0
-2.7302257530462364,-4.632730593208496,-1.0
-4.96230626627483,-4.481230367330932,-1.0
-3.638820229940769,-4.927745436708495,-1.0
-3.503404368603464,-4.362353391235038,-1.0
-3.791811276592079,-4.255493883458733,-1.0
-4.82213696183233,-2.2061867721513733,-1.0
-2.9455768233609567,-5.43954729693419,-1.0
-2.526128096408349,-4.050275207001945,-1.0
-2.4217910924236343,-2.800578976210739,-1.0
-4.299145982123067,-5.91012276671953,-1.0
-4.925290562460216,-3.8334631413565323,-1.0
-3.466087120695411,-4.96844925826719,-1.0
-5.4425757037087035,-2.6602790528028035,-1.0
-2.0623912771857915,-3.8972392707892567,-1.0
-5.3132828566067865,-4.910770693922524,-1.0
-5.9264372938101335,-2.342804773758004,-1.0
-5.5289956684394355,-3.6939340979429858,-1.0
-4.903779117251176,-3.7832879899368264,-1.0
-3.394318446592543,-2.6810327851711935,-1.0
-5.174314912957588,-5.9560166853660785,-1.0
-5.452457479724771,-2.3999254326075796,-1.0
-2.504439689749939,-3.610347591318767,-1.0
-3.5979325582653865,-3.339853301814978,-1.0
-5.298514885506202,-2.342352216300161,-1.0
-4.324917900431707,-4.46744588700201,-1.0
-3.92432917886865,-5.81213613289978,-1.0
-5.334866524975682,-3.0478655342945182,-1.0
-5.668805328299494,-3.587391562134447,-1.0
-5.018603561274716,-4.442817543832094,-1.0
-4.8452250529172005,-4.5773091341402035,-1.0
-3.123816379263018,-4.8115131375072995,-1.0
-3.7343814388124112,-4.095798391203601,-1.0
-3.3453153385494074,-2.252681042700968,-1.0
-3.069711611158999,-5.1402384856369725,-1.0
-5.875267459754861,-4.950943822800699,-1.0
-3.6196882771989807,-5.794296746062999,-1.0
-4.014535011195054,-3.612628604332443,-1.0
-4.663024436732156,-2.9163511850167123,-1.0
-5.573606987464913,-5.699448873056765,-1.0
-3.0872449751855866,-4.018034735175206,-1.0
-3.246390414289056,-4.260690645585015,-1.0
-5.014391867043573,-2.723590729303201,-1.0
-2.802336484124083,-3.221214116582293,-1.0
-4.91141945108015,-3.6390773325236516,-1.0
-4.556104412239893,-5.633671706693463,-1.0
-2.330745698151029,-5.452725476324154,-1.0
-2.1990505847167903,-4.215976908168177,-1.0
-5.259468284645521,-3.8323962104865674,-1.0
-2.508216656494367,-3.0711004543617553,-1.0
-2.773755408554201,-3.3648665331571306,-1.0
-3.23089374192859,-2.603217393738723,-1.0
-5.001327964563256,-4.042300145427438,-1.0
-5.115162232721591,-2.049327968013412,-1.0
-2.223762641253547,-5.842292754525976,-1.0
-3.177699309937246,-2.2990067303373367,-1.0
-5.277698619490666,-3.728219077789482,-1.0
-2.3380468096478326,-5.864216085656805,-1.0
-3.2103189310126403,-4.810603970509797,-1.0
-2.3024152184938784,-2.115767019338529,-1.0
-2.2229340435462643,-4.1031431333701445,-1.0
-2.5518293960427463,-2.6218024058597185,-1.0
-4.7235981070269775,-2.6843381033972906,-1.0
-5.8519694611380295,-3.614920486071788,-1.0
-5.079964650849188,-5.517732456890885,-1.0
-5.692187193483163,-3.214844896487441,-1.0
-4.640500144927735,-3.100932913884954,-1.0
-5.7385746368042305,-4.738838648677559,-1.0
-3.842034830498651,-2.837107340644146,-1.0
-4.72498998827172,-3.4964344942519636,-1.0
-2.4560890070552515,-3.5365472472707817,-1.0
-5.0681621009854645,-5.9023968737738475,-1.0
-2.5196045043962805,-5.914922356598451,-1.0
-2.5011933092632024,-3.884251463891152,-1.0
-2.2437292059484153,-2.8048670569053384,-1.0
-2.00826355786665,-4.597152738193159,-1.0
-2.9312468442754924,-4.392276345563031,-1.0
-4.080497518784364,-3.4899781471265197,-1.0
-2.505291543254645,-2.0636661232028195,-1.0
-2.926906344541927,-4.3289328713306645,-1.0
-4.31457199089172,-3.049670793644434,-1.0
-5.044891416926791,-5.558103547474421,-1.0
-4.581511369436894,-4.851044033383673,-1.0
-4.81476751817604,-5.06556899580036,-1.0
-5.8316272414545525,-5.928504261066345,-1.0
-2.049110441055874,-4.288907465056551,-1.0
-4.462693411361274,-3.2814108692277206,-1.0
-5.126984448539743,-2.2001552641990987,-1.0
-2.854619942337792,-5.642355990750962,-1.0
-4.329676896860287,-2.4835267697513412,-1.0
-2.221071910834359,-4.130393955000521,-1.0
-3.546354443157169,-5.331864215631699,-1.0
-2.035325495452094,-5.073313194466227,-1.0
-2.2290729034594974,-3.401413404030526,-1.0
-3.5690528204845635,-3.9492459559339657,-1.0
-5.077320753128966,-5.293887871977967,-1.0
-5.118055163719299,-5.2542469514229815,-1.0
-2.8816621057329868,-4.59949896333308,-1.0
-5.7686292937464145,-2.1235894794367547,-1.0
-2.4648564601462972,-2.288990867219148,-1.0
-2.020368709414259,-5.304419003122051,-1.0
-4.415031924389365,-2.9670460971836348,-1.0
-3.215917527784831,-5.38441637464058,-1.0
-2.736667500037529,-5.102237712653357,-1.0
-5.104729540709508,-3.8521023084263457,-1.0
-3.6282402606331874,-3.6796551686487553,-1.0
-5.6340526504089805,-2.4901565494784785,-1.0
-4.937599829645176,-5.481940314868783,-1.0
-2.4450076805240912,-2.1773940070809865,-1.0
-2.5514895309381975,-2.7619357011004877,-1.0
-3.379032077443913,-3.7965705175634428,-1.0
-5.652052960354359,-4.366187147717206,-1.0
-4.509245931950744,-4.960984864958695,-1.0
-3.1063195452456602,-4.016497059684917,-1.0
-5.675815136369408,-5.119267192200755,-1.0
-3.2669649453616163,-5.695476562038799,-1.0
-2.5951723438049252,-4.019413891944103,-1.0
-4.077653690693408,-3.6303688613619296,-1.0
-2.7012761362994033,-4.608763168391228,-1.0
-3.2879353897637458,-3.7370721440168357,-1.0
-4.931886919322315,-2.485480054579368,-1.0
-2.8102959135722876,-3.366192661366298,-1.0
-2.5976730836230324,-2.5308231961607905,-1.0
-3.166548093139861,-2.651946686545312,-1.0
-3.2101141533228654,-3.2794369129587984,-1.0
-3.525554487139263,-2.989133441769435,-1.0
-5.365579578827705,-2.4765169632042863,-1.0
-2.512625889019072,-5.883010867861763,-1.0
-2.6967329977409493,-5.484520530106219,-1.0
-4.659524582963432,-3.025966974833569,-1.0
-5.356960415806768,-2.7281319035237512,-1.0
-2.6714632881690323,-3.970129064956655,-1.0
-5.974456513132665,-4.851847467300349,-1.0
-3.532292326497031,-2.075255287890306,-1.0
-3.4727458919333265,-4.960785675743361,-1.0
-3.4639771876015546,-3.840058481136578,-1.0
-2.8806184193954256,-5.572077444692166,-1.0
-2.955888389991888,-3.834933685295559,-1.0
